transaction_id,material_id,material_description,material_category,industry_segment,uom,quantity,unit_price,order_value,supplier_id,supplier_name,supplier_country,supplier_quality_tier,source_system,timestamp,created_by,regulatory_flag,criticality_level,is_hazmat,requires_cold_chain,po_number,has_error,correct_uom,error_type
TX09133,MAT9133,Material 9133,CHEMICAL,PHARMA,KG,7955,1402,3075847,SUP940,Supplier9133,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009133,0,KG,
TX09134,MAT9134,Material 9134,CHEMICAL,PHARMA,PC,4928,4948,1752810,SUP929,Supplier9134,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009134,0,PC,
TX09135,MAT9135,Material 9135,CHEMICAL,PHARMA,L,1305,4511,943710,SUP923,Supplier9135,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009135,1,KG,UOM_MISMATCH
TX09136,MAT9136,Material 9136,CHEMICAL,PHARMA,ML,8663,3070,1755865,SUP660,Supplier9136,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009136,0,ML,
TX09137,MAT9137,Material 9137,CHEMICAL,PHARMA,KG,7570,2138,2489738,SUP583,Supplier9137,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009137,0,KG,
TX09138,MAT9138,Material 9138,CHEMICAL,PHARMA,BX,4152,3423,58874,SUP617,Supplier9138,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009138,1,KG,UOM_MISMATCH
TX09139,MAT9139,Material 9139,CHEMICAL,PHARMA,KG,5260,3847,4271948,SUP313,Supplier9139,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009139,1,KG,UOM_MISMATCH
TX09140,MAT9140,Material 9140,CHEMICAL,PHARMA,L,8749,1434,3019792,SUP837,Supplier9140,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009140,0,L,
TX09141,MAT9141,Material 9141,CHEMICAL,PHARMA,PC,8706,329,4447940,SUP591,Supplier9141,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009141,1,KG,UOM_MISMATCH
TX09142,MAT9142,Material 9142,CHEMICAL,PHARMA,BX,3907,1596,4446366,SUP774,Supplier9142,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009142,0,BX,
TX09143,MAT9143,Material 9143,CHEMICAL,PHARMA,ML,1021,2510,456537,SUP298,Supplier9143,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009143,0,ML,
TX09144,MAT9144,Material 9144,CHEMICAL,PHARMA,ML,5322,1819,3068308,SUP296,Supplier9144,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009144,0,ML,
TX09145,MAT9145,Material 9145,CHEMICAL,PHARMA,BX,9701,402,2471162,SUP903,Supplier9145,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009145,0,BX,
TX09146,MAT9146,Material 9146,CHEMICAL,PHARMA,KG,1885,1539,1633784,SUP193,Supplier9146,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009146,1,KG,UOM_MISMATCH
TX09147,MAT9147,Material 9147,CHEMICAL,PHARMA,KG,5263,927,2561826,SUP520,Supplier9147,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009147,0,KG,
TX09148,MAT9148,Material 9148,CHEMICAL,PHARMA,BX,6506,471,756517,SUP906,Supplier9148,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009148,0,BX,
TX09149,MAT9149,Material 9149,CHEMICAL,PHARMA,BX,411,4503,707518,SUP447,Supplier9149,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009149,1,KG,UOM_MISMATCH
TX09150,MAT9150,Material 9150,CHEMICAL,PHARMA,KG,247,2581,4596247,SUP905,Supplier9150,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009150,1,KG,UOM_MISMATCH
TX09151,MAT9151,Material 9151,CHEMICAL,PHARMA,L,9489,2874,1437490,SUP396,Supplier9151,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009151,1,KG,UOM_MISMATCH
TX09152,MAT9152,Material 9152,CHEMICAL,PHARMA,BX,6956,3402,1560637,SUP698,Supplier9152,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009152,1,KG,UOM_MISMATCH
TX09153,MAT9153,Material 9153,CHEMICAL,PHARMA,BX,1946,3867,60005,SUP223,Supplier9153,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009153,0,BX,
TX09154,MAT9154,Material 9154,CHEMICAL,PHARMA,L,8539,3352,3244213,SUP626,Supplier9154,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009154,0,L,
TX09155,MAT9155,Material 9155,CHEMICAL,PHARMA,KG,603,3596,1267930,SUP847,Supplier9155,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009155,0,KG,
TX09156,MAT9156,Material 9156,CHEMICAL,PHARMA,L,3109,4988,3118154,SUP901,Supplier9156,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009156,0,L,
TX09157,MAT9157,Material 9157,CHEMICAL,PHARMA,L,9606,1459,1717256,SUP718,Supplier9157,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009157,0,L,
TX09158,MAT9158,Material 9158,CHEMICAL,PHARMA,KG,657,4660,4765307,SUP757,Supplier9158,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009158,1,KG,UOM_MISMATCH
TX09159,MAT9159,Material 9159,CHEMICAL,PHARMA,PC,8709,2076,3361504,SUP751,Supplier9159,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009159,1,KG,UOM_MISMATCH
TX09160,MAT9160,Material 9160,CHEMICAL,PHARMA,BX,8469,1621,463856,SUP177,Supplier9160,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009160,1,KG,UOM_MISMATCH
TX09161,MAT9161,Material 9161,CHEMICAL,PHARMA,PC,1980,1823,588689,SUP199,Supplier9161,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009161,0,PC,
TX09162,MAT9162,Material 9162,CHEMICAL,PHARMA,L,8916,4847,3065291,SUP422,Supplier9162,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009162,1,KG,UOM_MISMATCH
TX09163,MAT9163,Material 9163,CHEMICAL,PHARMA,BX,2856,4413,211001,SUP643,Supplier9163,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009163,0,BX,
TX09164,MAT9164,Material 9164,CHEMICAL,PHARMA,BX,4015,1371,55667,SUP904,Supplier9164,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009164,0,BX,
TX09165,MAT9165,Material 9165,CHEMICAL,PHARMA,L,2611,3361,1183414,SUP735,Supplier9165,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009165,1,KG,UOM_MISMATCH
TX09166,MAT9166,Material 9166,CHEMICAL,PHARMA,ML,4131,3764,3194549,SUP496,Supplier9166,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009166,0,ML,
TX09167,MAT9167,Material 9167,CHEMICAL,PHARMA,KG,9441,3712,17549,SUP941,Supplier9167,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009167,0,KG,
TX09168,MAT9168,Material 9168,CHEMICAL,PHARMA,ML,1366,1603,341548,SUP303,Supplier9168,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009168,1,KG,UOM_MISMATCH
TX09169,MAT9169,Material 9169,CHEMICAL,PHARMA,KG,1026,4802,1775366,SUP687,Supplier9169,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009169,0,KG,
TX09170,MAT9170,Material 9170,CHEMICAL,PHARMA,ML,8949,1571,2285677,SUP736,Supplier9170,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009170,0,ML,
TX09171,MAT9171,Material 9171,CHEMICAL,PHARMA,KG,5146,2035,3260349,SUP723,Supplier9171,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009171,1,KG,UOM_MISMATCH
TX09172,MAT9172,Material 9172,CHEMICAL,PHARMA,PC,48,3846,2691905,SUP497,Supplier9172,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009172,0,PC,
TX09173,MAT9173,Material 9173,CHEMICAL,PHARMA,KG,6149,4808,2222349,SUP907,Supplier9173,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009173,0,KG,
TX09174,MAT9174,Material 9174,CHEMICAL,PHARMA,L,4755,247,1643485,SUP586,Supplier9174,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009174,0,L,
TX09175,MAT9175,Material 9175,CHEMICAL,PHARMA,BX,995,1596,4685733,SUP193,Supplier9175,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009175,1,KG,UOM_MISMATCH
TX09176,MAT9176,Material 9176,CHEMICAL,PHARMA,ML,6936,1903,2382545,SUP632,Supplier9176,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009176,1,KG,UOM_MISMATCH
TX09177,MAT9177,Material 9177,CHEMICAL,PHARMA,BX,4216,1156,1564966,SUP208,Supplier9177,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009177,0,BX,
TX09178,MAT9178,Material 9178,CHEMICAL,PHARMA,BX,7646,2393,4938120,SUP521,Supplier9178,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009178,1,KG,UOM_MISMATCH
TX09179,MAT9179,Material 9179,CHEMICAL,PHARMA,L,5409,535,2084864,SUP468,Supplier9179,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009179,0,L,
TX09180,MAT9180,Material 9180,CHEMICAL,PHARMA,BX,5951,4129,4747081,SUP394,Supplier9180,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009180,1,KG,UOM_MISMATCH
TX09181,MAT9181,Material 9181,CHEMICAL,PHARMA,PC,8761,3376,1844256,SUP186,Supplier9181,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009181,0,PC,
TX09182,MAT9182,Material 9182,CHEMICAL,PHARMA,PC,1544,2639,1756030,SUP738,Supplier9182,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009182,0,PC,
TX09183,MAT9183,Material 9183,CHEMICAL,PHARMA,PC,2039,126,2580277,SUP900,Supplier9183,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009183,0,PC,
TX09184,MAT9184,Material 9184,CHEMICAL,PHARMA,PC,2973,1173,1553951,SUP960,Supplier9184,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009184,1,KG,UOM_MISMATCH
TX09185,MAT9185,Material 9185,CHEMICAL,PHARMA,KG,4978,2700,1558012,SUP885,Supplier9185,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009185,0,KG,
TX09186,MAT9186,Material 9186,CHEMICAL,PHARMA,PC,3976,951,2996210,SUP287,Supplier9186,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009186,1,KG,UOM_MISMATCH
TX09187,MAT9187,Material 9187,CHEMICAL,PHARMA,L,5176,3077,4372966,SUP143,Supplier9187,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009187,1,KG,UOM_MISMATCH
TX09188,MAT9188,Material 9188,CHEMICAL,PHARMA,BX,2052,1749,4477383,SUP677,Supplier9188,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009188,1,KG,UOM_MISMATCH
TX09189,MAT9189,Material 9189,CHEMICAL,PHARMA,ML,2067,475,4374539,SUP361,Supplier9189,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009189,1,KG,UOM_MISMATCH
TX09190,MAT9190,Material 9190,CHEMICAL,PHARMA,BX,1325,1672,3421177,SUP247,Supplier9190,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009190,0,BX,
TX09191,MAT9191,Material 9191,CHEMICAL,PHARMA,PC,5111,3508,2262027,SUP248,Supplier9191,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009191,1,KG,UOM_MISMATCH
TX09192,MAT9192,Material 9192,CHEMICAL,PHARMA,L,6092,2312,2027698,SUP778,Supplier9192,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009192,0,L,
TX09193,MAT9193,Material 9193,CHEMICAL,PHARMA,PC,4069,1884,824001,SUP222,Supplier9193,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009193,0,PC,
TX09194,MAT9194,Material 9194,CHEMICAL,PHARMA,BX,7527,209,3059507,SUP485,Supplier9194,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009194,0,BX,
TX09195,MAT9195,Material 9195,CHEMICAL,PHARMA,PC,4806,2416,1649981,SUP868,Supplier9195,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009195,0,PC,
TX09196,MAT9196,Material 9196,CHEMICAL,PHARMA,BX,7684,3546,4745389,SUP693,Supplier9196,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009196,1,KG,UOM_MISMATCH
TX09197,MAT9197,Material 9197,CHEMICAL,PHARMA,PC,9153,2116,4255018,SUP677,Supplier9197,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009197,1,KG,UOM_MISMATCH
TX09198,MAT9198,Material 9198,CHEMICAL,PHARMA,KG,6463,1912,4605373,SUP823,Supplier9198,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009198,0,KG,
TX09199,MAT9199,Material 9199,CHEMICAL,PHARMA,ML,3091,3502,4108692,SUP611,Supplier9199,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009199,1,KG,UOM_MISMATCH
TX09200,MAT9200,Material 9200,CHEMICAL,PHARMA,ML,9621,4714,582822,SUP184,Supplier9200,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009200,1,KG,UOM_MISMATCH
TX09201,MAT9201,Material 9201,CHEMICAL,PHARMA,BX,8360,4997,554324,SUP338,Supplier9201,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009201,1,KG,UOM_MISMATCH
TX09202,MAT9202,Material 9202,CHEMICAL,PHARMA,PC,6321,4248,4867712,SUP990,Supplier9202,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009202,0,PC,
TX09203,MAT9203,Material 9203,CHEMICAL,PHARMA,ML,1180,2661,1654132,SUP477,Supplier9203,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009203,1,KG,UOM_MISMATCH
TX09204,MAT9204,Material 9204,CHEMICAL,PHARMA,ML,4955,4442,906879,SUP686,Supplier9204,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009204,1,KG,UOM_MISMATCH
TX09205,MAT9205,Material 9205,CHEMICAL,PHARMA,PC,4295,1415,3951935,SUP274,Supplier9205,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009205,0,PC,
TX09206,MAT9206,Material 9206,CHEMICAL,PHARMA,BX,8255,1818,1126048,SUP208,Supplier9206,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009206,1,KG,UOM_MISMATCH
TX09207,MAT9207,Material 9207,CHEMICAL,PHARMA,KG,8368,2769,1235353,SUP145,Supplier9207,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009207,1,KG,UOM_MISMATCH
TX09208,MAT9208,Material 9208,CHEMICAL,PHARMA,L,3173,1692,905687,SUP956,Supplier9208,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009208,1,KG,UOM_MISMATCH
TX09209,MAT9209,Material 9209,CHEMICAL,PHARMA,L,2587,1905,3676730,SUP744,Supplier9209,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009209,1,KG,UOM_MISMATCH
TX09210,MAT9210,Material 9210,CHEMICAL,PHARMA,PC,315,1254,1541597,SUP787,Supplier9210,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009210,0,PC,
TX09211,MAT9211,Material 9211,CHEMICAL,PHARMA,KG,8281,3328,3757239,SUP180,Supplier9211,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009211,1,KG,UOM_MISMATCH
TX09212,MAT9212,Material 9212,CHEMICAL,PHARMA,L,8323,4604,4259948,SUP565,Supplier9212,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009212,1,KG,UOM_MISMATCH
TX09213,MAT9213,Material 9213,CHEMICAL,PHARMA,BX,7781,503,204510,SUP679,Supplier9213,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009213,1,KG,UOM_MISMATCH
TX09214,MAT9214,Material 9214,CHEMICAL,PHARMA,L,5822,2555,2164181,SUP457,Supplier9214,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009214,0,L,
TX09215,MAT9215,Material 9215,CHEMICAL,PHARMA,ML,4516,4981,2347421,SUP970,Supplier9215,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009215,0,ML,
TX09216,MAT9216,Material 9216,CHEMICAL,PHARMA,L,5448,1871,3157038,SUP669,Supplier9216,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009216,0,L,
TX09217,MAT9217,Material 9217,CHEMICAL,PHARMA,KG,2898,3963,4413100,SUP539,Supplier9217,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009217,1,KG,UOM_MISMATCH
TX09218,MAT9218,Material 9218,CHEMICAL,PHARMA,PC,2539,4250,2114574,SUP140,Supplier9218,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009218,0,PC,
TX09219,MAT9219,Material 9219,CHEMICAL,PHARMA,L,675,2010,3678423,SUP456,Supplier9219,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009219,0,L,
TX09220,MAT9220,Material 9220,CHEMICAL,PHARMA,L,8646,2264,1004799,SUP971,Supplier9220,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009220,0,L,
TX09221,MAT9221,Material 9221,CHEMICAL,PHARMA,BX,7419,507,4803935,SUP311,Supplier9221,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009221,0,BX,
TX09222,MAT9222,Material 9222,CHEMICAL,PHARMA,L,6819,3438,4008474,SUP345,Supplier9222,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009222,1,KG,UOM_MISMATCH
TX09223,MAT9223,Material 9223,CHEMICAL,PHARMA,PC,1875,3589,2935370,SUP594,Supplier9223,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009223,1,KG,UOM_MISMATCH
TX09224,MAT9224,Material 9224,CHEMICAL,PHARMA,L,6325,1032,1622288,SUP810,Supplier9224,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009224,1,KG,UOM_MISMATCH
TX09225,MAT9225,Material 9225,CHEMICAL,PHARMA,BX,7225,4901,3541501,SUP373,Supplier9225,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009225,0,BX,
TX09226,MAT9226,Material 9226,CHEMICAL,PHARMA,KG,9081,4945,2856028,SUP525,Supplier9226,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009226,1,KG,UOM_MISMATCH
TX09227,MAT9227,Material 9227,CHEMICAL,PHARMA,ML,7367,4199,741274,SUP936,Supplier9227,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009227,1,KG,UOM_MISMATCH
TX09228,MAT9228,Material 9228,CHEMICAL,PHARMA,KG,9833,2946,4407540,SUP466,Supplier9228,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009228,0,KG,
TX09229,MAT9229,Material 9229,CHEMICAL,PHARMA,PC,2909,1496,2844720,SUP943,Supplier9229,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009229,0,PC,
TX09230,MAT9230,Material 9230,CHEMICAL,PHARMA,KG,5230,4169,298652,SUP455,Supplier9230,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009230,0,KG,
TX09231,MAT9231,Material 9231,CHEMICAL,PHARMA,L,7332,4439,2049151,SUP159,Supplier9231,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009231,1,KG,UOM_MISMATCH
TX09232,MAT9232,Material 9232,CHEMICAL,PHARMA,KG,589,3363,2934686,SUP651,Supplier9232,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009232,1,KG,UOM_MISMATCH
TX09233,MAT9233,Material 9233,CHEMICAL,PHARMA,L,2784,457,2191139,SUP180,Supplier9233,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009233,1,KG,UOM_MISMATCH
TX09234,MAT9234,Material 9234,CHEMICAL,PHARMA,ML,8556,3493,3029680,SUP512,Supplier9234,USA,A,SAPDEV,2025-10-11 15:56:43,julie.mirambo@milliporesigma.com,FALSE,MEDIUM,FALSE,FALSE,PO009234,0,ML,
